id,breed
ae0cf4a8076e52a04632de2b8e9a911b,maltese_dog
ae4c32628d35d498c9fadc9b56137d52,standard_poodle
ae7ea3acbc17ea070b3da00d6d52be11,soft-coated_wheaten_terrier
ae829def01226daffb29306308a2f2a0,ibizan_hound
aec5d7550b6fb110ce6b1adda05dffb1,afghan_hound
aedc70a30016c85485369ea541058b2e,cocker_spaniel
af679c36a907c9a5006df4504ba67991,norwich_terrier
af87254221899ae2347592b26f23a449,entlebucher
afa9e8ba3e59af33fb61a068e4fceab8,sealyham_terrier
b01372ac131079a990d1ba093b9c6311,saint_bernard
b02a0ed4c12a5cfa5be497f548de3c2b,otterhound
b03a73190ffd9c423257b94927599460,affenpinscher
b04dde81f2e6c0b0a37ecf99714d716e,toy_poodle
b0a63d52383934ed0caec038dbbe7d92,rottweiler
b0ab7bf62ba55c1c4a6b037132576cd4,kuvasz
b0b2a18852c2380285649efd5947f408,tibetan_terrier
b106df46d6b5fa931d0913dce8a46362,irish_water_spaniel
b15de8f0e944266ddfadbf190d98532e,cardigan
b1b60ca1c61fef3650e276634cba7e9c,vizsla
b1f61f24517fba0fd284ded11f5ea9dd,american_staffordshire_terrier
b200db1a2dc5f3d5a6521aac2130713c,boston_bull
b20ac3f8cf850665723bb13cc31cc316,old_english_sheepdog
b2260bbc0d9a999d6e886bc271da6733,norfolk_terrier
b228a8cc82df53d3725566931a9f2f82,brittany_spaniel
b261916c6a46fab4c1b14a7f89e072d1,irish_water_spaniel
b2bc11ef2ab31c65e49f6f03c82cb279,pomeranian
b2e57528bdc9a6a67868320e9a56a492,doberman
b3cbe3c848a691f2b94838723ffbfb4b,black-and-tan_coonhound
b3ce58830523907af62e0069e081bc71,collie
b4173f95948cd008831eeea46ace8498,basenji
b442ed5d4d240a8204a63d5849d8d07a,golden_retriever
b44d4785a27a7b5a0f793ff15956df20,lhasa
b49ec4188baa0d5dc7eebf45e7bb9ac1,welsh_springer_spaniel
b4e88d85a18d11b8543c8fb53feab48c,chesapeake_bay_retriever
b4f8fcd6d01a2b5e79b3920f8fc8804f,kuvasz
b51b8b30da4501c9907d100df382b87c,mexican_hairless
b522b9ad41145386ae378fdffaf009e7,old_english_sheepdog
b53646b931972d951b7306584a00cfc4,kelpie
b55c04ec49499cc1383468ac5620ae63,eskimo_dog
b57f4d8d01aec87fb4e257b1e265ec38,american_staffordshire_terrier
b5aa440f4f161b2f3b97ec382c68cf4a,australian_terrier
b5adfdc1436b06e71caf363fa8d4d4b9,borzoi
b62225a14aa1f870dd9b33c4ff4c9de4,shih-tzu
b66b6ff2ff16c6e746af3ef624e471f1,bluetick
b693577aa9e7c6669457395d2aad073a,maltese_dog
b6a1ede9dc7235b08abad10968740033,giant_schnauzer
b6c15ba2271aae59b55443cc46ebab60,kuvasz
b6fc90a99b4489f067852fb2b38e641b,leonberg
b72130fb5921d7a8711029fcd1f49e88,whippet
b7341d35618784cf8f9844796df7f249,bluetick
b75100433bfac9fe49acb18d3dd934dd,rottweiler
b79c9bf7f5a375c12e6495be0013faff,miniature_poodle
b7f8b7abb1d81857420081be4d087785,dingo
b81fd8eafb7a41381e66e8d42053c007,pomeranian
b897b5c77e688a12adc103d5d3a85c2a,miniature_schnauzer
b8b7240e9e1872e04ed62c7182b88f4c,german_shepherd
b8dcf30dd6d0b661fbdc892c8047e179,entlebucher
b8e09f10cfea58a7bdd11c9280f0690a,keeshond
b8fb19ddc7d9973fc1bcccb5abf8ff22,lakeland_terrier
b9442ec825000b9b061cd71ed5eac36a,groenendael
b9703b559578d34c832cab8b43887289,japanese_spaniel
bb18d67bd3491334e88519ae81586b9c,appenzeller
bbb2ba350d76eda23bb65ebd4f2c9925,black-and-tan_coonhound
bbb7767c16389ec8cb94245ec952db3e,newfoundland
bbd33c81755e1243855a1e11f44f4db6,bernese_mountain_dog
bbe96d21f3aafe38ab3b3ce24a498d77,pembroke
bbf5a9514379e83803f3c27ffdd8869a,toy_terrier
bcad32fcb84cd4e40579f762cc0f62ac,pekinese
bcb2c121cbdd74ef9e4959490463eae1,kerry_blue_terrier
bced7d651d024b5a55b9062f4edca875,airedale
bd25f56e9d30f2659f639c8b520053bf,norfolk_terrier
bd77320f65faa0645aeaca3939aeb856,dhole
bd990d4fc279bbfcf6bf8cc832101b39,miniature_poodle
bddc026d7aa9d642f64af402e7b39c43,wire-haired_fox_terrier
be33b4ae29b609b6d3b005e9b7b298a0,scotch_terrier
beb42ec1708f471d474bb4de9bf2968b,silky_terrier
becbfec66b1e2d7c5ac05cd9d9682931,pug
bedcd4451681407aca58ea40c6ac1af3,keeshond
bf2a9b332d6d6ab0ab0b3e1a2d31e51a,tibetan_terrier
bf7004de0f825049194139051f7a8025,scottish_deerhound
bfa50acc112f4d8b89dd212eceb9447c,french_bulldog
bfd5b637965b0594c9b115d4ad3426d6,kelpie
bffc7036e3c90a13e85e540837dfa9df,irish_terrier
c023eaf6c091913c9e6fd4732bc049b7,newfoundland
c075c594a9483e562e8a2a198f384c6b,weimaraner
c081155c1c31116f8accbe4c0bef6e0a,basset
c0de582157dbd2320e406cdfea59ef11,toy_poodle
c13427fc3db9194dac02b1721bd10fe4,scottish_deerhound
c142993056fbd776aace8217acc45267,australian_terrier
c21453385ea62b14fca225f79f863520,japanese_spaniel
c2f9dfaab06ef5f7c1a0336d01250854,malinois
c3811d9749d6526bb0c415e3a1476a06,doberman
c388a84f93ba4fb28c7b1a7a880474f1,lhasa
c39c3cb599426bfa1cd2ba7e9604d463,whippet
c3a7c85f61db74978cb692931639024b,bouvier_des_flandres
c417aa964d70adaa3cd866b7b1bc9e92,pug
c443f3ba58dd6a986c974b56b1f1cbb6,newfoundland
c4a98c78f34950aa9e0efb1e52d8c826,pembroke
c4bf9248192b875822e30f5e2a240c19,doberman
c58b4fb8d7666df20038fa6fa106ae33,old_english_sheepdog
c59a3e9d84640ab0cfdd1a8898e35a41,weimaraner
c59df3c5d6b7f12d5086f1b7cf64858b,boston_bull
c5c26998c5ea34b06846b514c2418814,bedlington_terrier
c5cb2d2a9038b1181c7820ef05e838db,tibetan_terrier
c5dd9170863cc99c078f0d4298b0a352,bull_mastiff
c5e1c138abd4747d63e52253263904b0,rottweiler
c5e2482dd2a845ab95cc77b138c23c36,english_setter
c60b2faebc57760644f3ad3556b521ed,american_staffordshire_terrier
c687909cd22b408a8e8fb16dffd1d6b2,bouvier_des_flandres
c72cad3c532886e10001f99c4a954156,irish_wolfhound
c72d3f068d6fa7929104de1c6f308c1c,basset
c773d2a49bbaa7ed09e64946d34ebcd3,pekinese
c825a17e20a29f767bf4b915d036c502,boston_bull
c829799f837a358ca95191c065d3406b,mexican_hairless
c849f027fa1ae5c4925d24cf50111b1e,otterhound
c87d6967fb9aec26a6ca305368088610,standard_schnauzer
c8d106f81eb85d7166224a0d947304f2,norwegian_elkhound
c8d4d8654df681140522be0f3b1ba422,airedale
c8eab8d5c97dfaf0bd993d6ad59895a6,borzoi
c97a4453b7247d68bb2f12c30dac1676,collie
c9d2cef73ce84a96095da1e79ff88f21,clumber
c9f93440c107a5fdf54b9652670c26df,african_hunting_dog
c9fcc35552d72c6141aaf637a3fe394a,schipperke
ca329bde7d07c1e7d968f9b376906edc,great_pyrenees
ca5157b5031f9f164fb35284c7fbfca4,leonberg
ca69a6c77030ae811f52acdad1bfb780,greater_swiss_mountain_dog
cb3b74d4880e9cd8fca333daa7f2aa73,labrador_retriever
cb555b3a480130c2803ead9c1336bda5,kelpie
cb7ab99df4dd35a0a966791c71bd9ed7,pekinese
cb907bbc5a0142a64c15dbcb07894637,walker_hound
cba6d337615d1b4b9e6a037de1652023,whippet
cbb65152c8e5dfbc10ec40421d65956f,sealyham_terrier
cbb942c46449834575961dcf0d2c27f0,japanese_spaniel
cc3ebdab9d7f7a331090e55ea2549dec,irish_setter
cd147766deb06c9eb2e43a24c0645fc2,curly-coated_retriever
cd714df1f1977466537bbf2fcbbcf0d9,rottweiler
ce125f9866c84532e94bfc1fb7998df8,airedale
ce3366408fc2cad7559b24f14c074655,pug
ce384b69c955c293c02edb3888c03de0,chesapeake_bay_retriever
ce5e29677c46c613e9831bd801f2d907,irish_water_spaniel
ce616db871b255cd660b2f845e7b75e9,norfolk_terrier
ce7a719bf215d73fcf0d19f554bed5ba,great_pyrenees
ce8aafb174173caa826cf76e0469d56f,saint_bernard
cecc7ef1ebe7682f38c497bbdcf8b391,japanese_spaniel
cf269794a592d3b6ab3a52d59830d763,afghan_hound
cf3697f8f3ee67b50cedaa63904ab5e8,newfoundland
cf853fd31d054b54395a43469d1f49a8,italian_greyhound
cfc1665abbfdf9262f6d452769db5acc,sussex_spaniel
d003186c0ba9adb9fd4407a2f1eb9510,komondor
d015ddbcda957741a34c705200094e5e,border_collie
d020d0461312aa24bb8eb462701a1088,lhasa
d02aace37d23ed5e1bc81621bd1a6014,irish_terrier
d0ea05a2828daf94ed74664b0081d026,black-and-tan_coonhound
d10569ff8fb93c2ad2636f2e1e7e9d72,redbone
d11ef31e3d37fd218db0fcc76e416241,labrador_retriever
d132a0af92ff56fe35d1811b8eae95f0,leonberg
d146f0cc0ce9bc0cb3514618affbd028,entlebucher
d1676f45ee40b1c585ddc56b2a63c402,lakeland_terrier
d187dac89d006d0fad4aa697dc49e3d7,bull_mastiff
d1f38890c027d2cb93d2207446e83b10,weimaraner
d1f7ce7e656abd32521c790c04f768d1,lhasa
d2148e7b0ddc6d8eb6f5a4794e74c1dd,dingo
d247fcdc9fe99f9d151e32fbd0df6d73,cardigan
d2fa72633103a5c503b4365563bfd3a9,pug
d3ab6b3d328b2cd91bed99aee99fa6ed,kuvasz
d3ca4542578659abdb8a112baac00e99,komondor
d446ebae35501cfb48832e81db2e49d9,papillon
d4c7ab7811b534b7038fadf986d45395,brittany_spaniel
d4e186bdca24be150fa257283f5fa5fb,tibetan_terrier
d535bf3a2946268c98b27fe05ed7f2ed,staffordshire_bullterrier
d600da0fd3fa1bde3ed69e1442aed8a1,scottish_deerhound
d612ce8febeb6a1d74add4669a002530,afghan_hound
d63348c8d835cd499da54d8de6a11803,tibetan_mastiff
d63acb5d222016e636daaf98d6b2c810,miniature_schnauzer
d6525a312a447edce56a6a10c8741afc,borzoi
d67195583fae5a5cce6fd767ccddede1,blenheim_spaniel
d6ab190c782baa4655046bf1c8542973,pembroke
d6b7723ebfd80e90faf4890affb89252,west_highland_white_terrier
d6fb643ed203d7d01db9a4744526f2ea,boston_bull
d739b294a3652ef517b86d9b79770910,beagle
d7b8e8b5851e49502dffc5f9654743be,toy_poodle
d7c8a92ed39f40c397ec8fa7ddb3fbe3,groenendael
d8620b5e2fe5d187ac1cec20f14e25ff,saluki
d91761b9302c37487710a4d8f890ba97,tibetan_terrier
d953e41d5f3e8ff39a48a48db4d146a3,basenji
d958476b5a7e9699c55c0d3c9af0043c,brittany_spaniel
d95e7320281728b297f6ef83284dfddc,english_setter
d979688962729fa2cf50af1c9b478dca,chow
d9f0ac78472ce66dd48364521d396835,irish_wolfhound
da2967ce6869976d50ff6dfcb70e1381,labrador_retriever
dac080b6ac2c9d3013b3762e45296955,bull_mastiff
dac79f436cc24744d951ab759c35a59f,borzoi
dad80a5e51ac5266dda64b922118e6b4,komondor
daf1dde58cb4cb4d55bf4e4874e76153,shetland_sheepdog
db24ecad88218324139f9e2f65cfbc85,chesapeake_bay_retriever
db2ff2c534e4e60b659e2d579f93b327,american_staffordshire_terrier
db39d09f070ad4584c599dbf76909dcd,tibetan_terrier
db953c4fb2ef6767dd6c817574b4e447,norwegian_elkhound
dbbdbfbe8184ff95c6f9f6838b0aefb8,brabancon_griffon
dc144b931fbfbd2cefa8718b9a2cd5f2,miniature_pinscher
dd0834325da4d5500f22614308e76d9f,cardigan
ddf23184178185362a7f99031328aae8,chesapeake_bay_retriever
de477e14f0f55d3b3f591f137d13a698,scotch_terrier
dee5db7f0834ca1db80615a9d5fb6334,chihuahua
dee927ec2ed2efb5ea8bda227d0be2b5,dhole
df12a66b9b154c8bbe922846944e2ef2,boston_bull
df49b6b0d9d61736047884253bffbf46,great_dane
df8895a945ab874f4a9cdd451aebc011,french_bulldog
dfbeabe922f09fa99ce84c6a94210279,italian_greyhound
e03cdc6533bf441f8bdb7467b1039996,maltese_dog
e12c6bc13e4ab1de4dd12d21ce74eefe,brabancon_griffon
e19ef13146562537f75ddf4c447d9697,blenheim_spaniel
e1fe81af46e109cc63e17616dc630fb7,bull_mastiff
e201fdbcd92e3d0a10d612d5e0b77b35,redbone
e23950a981b81588f00133a2c0c5cfb7,west_highland_white_terrier
e270622b5ffec8294d7e7628c4ff6c1e,brittany_spaniel
e297c765ac7e6c1d7c4657c7e72b1544,american_staffordshire_terrier
e4067d97184c1acb63af99e1e30945fe,blenheim_spaniel
e4a4cb1f4ab166d24cc5215abeb327b9,airedale
e4f17a9e5ee1ed5385744cd6e8916a4e,bernese_mountain_dog
e50655050c46e29c5d61527f391475b4,bloodhound
e507c47a34012fb435804f89797b6abb,kelpie
e552addd2461f8a62e9691fa26b21370,bull_mastiff
e56ce32aeccac2bfbbcd6eb80ab337da,shetland_sheepdog
e5851276fd2652397d1b3ebfc345589a,brabancon_griffon
e63a11b5cf02c211a6b92145fa3cca1a,brittany_spaniel
e66b165e767d45ac2ef046873a27ed29,wire-haired_fox_terrier
e67eb5ac576a272a62033127bf4e6570,papillon
e6898f5cc43bb4a30970f2d2210fdb9a,dhole
e74f33ae3d78d3d2f8c75b8fc847f5ad,maltese_dog
e779a2c3d07afb0056a1e33298e9eecf,black-and-tan_coonhound
e7af30693df78697b8541fb5e2e46941,great_pyrenees
e7af8f590b4fbdca0779f5e606ef91a1,german_shepherd
e7f3274adaad369068602a422e9df192,silky_terrier
e7f4f3c25291884f2dfe7c60051d6949,pomeranian
e7fda54b5e96c6048dad68414568f142,west_highland_white_terrier
e87e709987ed707393533e9d2429f585,chow
e8e8ec39dce62227cdc94ce91d761363,newfoundland
e95bd9ab625ad1c16b513a13a27c447d,beagle
e970fc0099be12ed7544a6eee8e3a9db,tibetan_mastiff
e9d910ff8abc407c1536201210b40888,lakeland_terrier
e9da345a17d3e21041214e6cef9556a4,great_pyrenees
ea113a236df0ae1d6875259ed2d2bcde,german_short-haired_pointer
ea15dfc5ed49598f8ea14a3be59164d7,lhasa
ea77bbe28a68e90a21bbef677493ad65,weimaraner
ea9e3ca803a028a17317345e4fa75135,cocker_spaniel
eb1c2f4061d66878d2de2ce45a2382e5,toy_terrier
eb5feb2ca80e43548e0cc0d0b4232bd8,boxer
ebc378abeb610e6d4f2a8ad0d731ccfb,english_springer
ebeb2198b1392407fc54e13a9aa7cd0c,schipperke
ec0f39cdcc3647246f44ac890a39a7a7,labrador_retriever
ec34bb628f628ac8f0c5cd9cef6dc391,english_foxhound
eca90f594e91b6689c0908e365cac5ce,doberman
ed1e8f8f6231a658f173cc2e4c74af86,leonberg
edc923ef3b9724d44481d959573b3afd,great_dane
edd8796ad2ee790f6ab20f65329007c3,irish_terrier
ee3e8a3091a0171973d8a9ae0faa5d28,rhodesian_ridgeback
ee6b47bfe941098216982c8e42f2912b,great_pyrenees
eeaccf7f12c1e959de200bf2849ec101,curly-coated_retriever
eec0067218af5d0cca32a504501b98f1,norwich_terrier
ef0ca2e519acbcd5f7f03a97acdf0ef1,pekinese
ef8c805d9168bdcde66239d35834dd88,staffordshire_bullterrier
f056ee6bc913fba2697dabf37c1c8531,schipperke
f06d9112ed14edb4038daa54f1b1abd5,tibetan_terrier
f1e82eac53a1fc3f2e3e4b151537c5ed,chesapeake_bay_retriever
f2d2443edb0bffec560ed1339613503d,english_springer
f3831b2287b3858b44885ec97b37c2c5,leonberg
f441dc37af37eb01c9fa3e0950228642,ibizan_hound
f4a331375dc879c5bfc682221d143fb0,maltese_dog
f50c3a2915a6744f66237534db3d7779,basenji
f58531d21504bc086aa5d0e2c945f988,weimaraner
f589e77c9b0facc8ece5f07e3c04fc46,german_short-haired_pointer
f58c4c4e6670e74fac63514cd9ac8ab9,pug
f5aae143adf81f97da05095d78d73350,chihuahua
f5cef8edf2725dc143ead4774ddff74f,irish_setter
f5d05878affab9747f86aa1f13c52bd2,papillon
f5d4d250dfe2f60b155ec2f40df73936,chow
f61d861726155de0ebd1a8e1e892f5af,maltese_dog
f644ec58aab5f57925bd55969f4b925b,kelpie
f690468c2bf0020c6e4ee135278cf71c,afghan_hound
f692fcf95607b6e82528b0e90d705725,kelpie
f6d25f988a2c379fe7c7ffc52fc39035,american_staffordshire_terrier
f708b2f18826cc754451e07de4ba148c,standard_schnauzer
f7564622d2ebbcebdb2eb1f150dbaa95,greater_swiss_mountain_dog
f776961d52ba3a7112506389623c8586,dingo
f77d5b8a287c1395356e23849a2205fb,english_springer
f7914989bd1e633c30a76054df77266d,mexican_hairless
f7cd9846e7aa0c163ad98ad00ce51cf8,airedale
f80ad50586c794ea8555e3bed23e0c0e,otterhound
f821311972e25d3dc8e8cf76a64e53e1,entlebucher
f82a2b46267b6d4edc62c76ebdb0fc8b,miniature_schnauzer
f831a464cc42602094575fbb18ff1143,kerry_blue_terrier
f835a7cc45610f664b91d252d413ff65,boxer
f8a5dcec60ad103637c39b31d6dadaef,groenendael
f8c2b71ba0ee8fb0b64a589f12c98618,papillon
f8d48f89aaa55962d4beb853a128eac7,silky_terrier
f9024336c267f4dd4de82cf5f617ffa0,toy_terrier
f918d591dda3b7c1490f70dc92a7fb8e,miniature_schnauzer
f921b60576b1055884307f1f6d42997f,scottish_deerhound
f97b9b8848683ab240cffeda2c855502,entlebucher
f9be292e5e04c9ff629ead6c17d5d87d,miniature_poodle
fa1e9d2b34ac79ba9b2358b2c0d803f5,bull_mastiff
fa3399d2f5241d807e0942b9807c2b4f,american_staffordshire_terrier
fa537c93c484404490f0bdd71c79ab6c,toy_terrier
fa607eaf5aa5a95f58a6c43df1147e07,wire-haired_fox_terrier
fab313f7c055d30e79a8590ab05d54f3,japanese_spaniel
fab341dadc50afc1a507a9910d5101b3,greater_swiss_mountain_dog
fab782d25875a7cf5298cd2e2aa01cd5,rottweiler
fb6a9896061f29a967d802e4f6dbbd74,german_short-haired_pointer
fb6bca9a75ead518333fd3c98aa4dc40,kuvasz
fbcc2af005aa6fa3c9cab4d1ac38bf06,malinois
fbcd86965ce247c0a44e50ff7b66a670,entlebucher
fc0020cc00e3b1c7ec453ec129e17838,bull_mastiff
fc6abf69e1581b95734830af88c636a0,giant_schnauzer
fc6df38f35361d2630568b993a596008,pembroke
fc9d449fb3c5be2e08839903d9405b42,basset
fce0a4c8bf2d6588ea7f6ecf731b2fbb,irish_wolfhound
fd229a951f5a9f2439d4f6c2c51595e3,kerry_blue_terrier
fd42b1ea571fbdd77c1c5ceeff8ebb76,english_setter
fd4816b0b1bf94c4868d16da9ee87e10,staffordshire_bullterrier
fd99c29a3ee91c7e9114e34be1ca0d1e,german_short-haired_pointer
fd9aa3277a9635ecf6abbe637a78e521,norwegian_elkhound
fdc614c16f54555064a32bc94522b4a4,curly-coated_retriever
fee98c990f4d69c6a8467dd0f0668440,greater_swiss_mountain_dog
ff04baf19edbe449b39619d88da3633c,gordon_setter
ff12508818823987d04e8fa4f5907efe,australian_terrier
ff47baef46c5876eaf9a403cd6a54d72,sussex_spaniel
ff7334b06cee8667a7f30eb00e0b93cf,whippet
ffa6a8d29ce57eb760d0f182abada4bf,english_foxhound
ffc532991d3cd7880d27a449ed1c4770,tibetan_terrier
ffca1c97cea5fada05b8646998a5b788,english_foxhound
ffcb610e811817766085054616551f9c,briard
ffe2ca6c940cddfee68fa3cc6c63213f,airedale